Sample_num,Task_number,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,Timestamp
9636.0,2,4746004.74410303,4697170.5855858,4826787.17354441,4788216.93111024,4651345.77262914,4763056.18314459,4693727.30668906,4777210.02932447,1686223235.37282
9637.0,2,4745795.6498477,4696958.69254975,4826628.91988509,4788018.79612216,4651124.789344,4762865.21130775,4693596.94167387,4777006.99044782,1686223235.372841
9638.0,2,4745908.08341454,4697075.02060884,4826746.81732509,4788181.81585242,4651286.31212665,4763026.13378571,4693795.70463449,4777153.90357413,1686223235.372862
9639.0,2,4745513.34163771,4696707.4096168,4826369.76534656,4787800.43378995,4650884.34002635,4762586.77130307,4693296.97442044,4776733.61231614,1686223235.372884
9640.0,2,4745526.93049726,4696716.92142543,4826397.53403472,4787852.69312511,4650935.33227972,4762596.58744525,4693280.18087248,4776739.65036018,1686223235.372906
9641.0,2,4745692.98112755,4696879.9517831,4826545.94350685,4788029.70364938,4651128.61208318,4762791.17010428,4693512.16656478,4776917.85667653,1686223235.37293
9642.0,2,4746040.20598581,4697240.07775984,4826882.04955561,4788334.87794474,4651427.22828813,4763098.9206295,4693784.08563687,4777243.97366989,1686223235.372955
9643.0,2,4746374.76003251,4697514.09028501,4827191.60013128,4788700.59284482,4651828.72967032,4763537.13742218,4694285.30385853,4777656.70006131,1686223235.37298
9644.0,2,4745322.8351027,4696478.18409918,4826135.71673698,4787624.31535918,4650744.87684281,4762474.19791632,4693203.77696142,4776570.00259006,1686223235.373008
9645.0,2,4745831.51684487,4697013.38870785,4826656.07015653,4788130.08836646,4651226.46680316,4762970.44950649,4693703.18801911,4777076.53797077,1686223235.373036
9646.0,2,4745763.20176675,4696959.44567822,4826621.61448276,4788102.39766638,4651194.88145224,4762947.03444719,4693681.34447755,4777016.14861135,1686223235.373065
9647.0,2,4745690.90508312,4696891.6961651,4826549.12646509,4788008.82941728,4651108.2636172,4762852.00099321,4693555.38969154,4776907.6789851,1686223235.373095
9648.0,2,4745760.18969338,4696958.80528566,4826604.38094621,4788053.33799498,4651141.68616773,4762881.69567042,4693599.31098424,4776962.38657263,1686223235.373127
9649.0,2,4745779.16471985,4696949.7835704,4826607.79837557,4788077.46018551,4651165.09884251,4762892.99482309,4693600.27454945,4776982.92117803,1686223235.37316
9650.0,2,4745909.1298625,4697071.91418019,4826718.8439394,4788205.94512758,4651299.38517266,4763039.44882737,4693770.14884372,4777143.44963537,1686223235.373195
9651.0,2,4745841.49497541,4697027.11355985,4826656.66619699,4788125.85378039,4651188.34195665,4762923.20267172,4693658.7704163,4777052.40376949,1686223235.373228
9652.0,2,4745891.4062453,4697075.65281824,4826744.23772485,4788212.63693567,4651270.37761833,4762986.38579984,4693725.24474339,4777122.71684174,1686223235.373262
9653.0,2,4745737.24743116,4696932.32752807,4826632.20575996,4788086.62599292,4651127.76450652,4762802.72674371,4693471.52848451,4776925.63828611,1686223235.373298
9654.0,2,4745520.02851863,4696718.82294825,4826391.23272234,4787848.30378817,4650902.36850009,4762573.67059053,4693204.57921918,4776683.1493947,1686223235.373336
9655.0,2,4745861.89867487,4697031.61425245,4826690.4454355,4788154.36174177,4651226.68956988,4762916.12096108,4693588.7168055,4777047.39636229,1686223235.373392
9656.0,2,4745781.79659771,4696931.94151944,4826583.47138321,4788050.76397678,4651138.62083255,4762827.99901155,4693534.13554903,4776993.31868158,1686223235.373431
9657.0,2,4745650.06041131,4696792.9400531,4826423.52455735,4787893.80192532,4650978.62362837,4762663.49168803,4693366.85569478,4776866.93404892,1686223235.374123
9658.0,2,4745733.89576023,4696888.745735,4826515.47423293,4787979.49245561,4651057.75484911,4762728.77313397,4693393.46294008,4776942.49402933,1686223235.374169
9659.0,2,4745614.90313458,4696773.96207272,4826395.97715566,4787880.40018555,4650973.66535014,4762647.85755164,4693312.98974815,4776834.54733973,1686223235.419215
9660.0,2,4741046.9685274,4692292.76529907,4821927.37636689,4783342.11159524,4646383.82385454,4758010.39000895,4688548.60196176,4772125.87118408,1686223235.419242
9661.0,2,4744859.57755676,4696081.05453698,4825738.04136571,4787186.12216312,4650232.21940574,4761819.63619321,4692365.04151645,4775935.19574885,1686223235.419264
9662.0,2,4748075.91951284,4699308.80238302,4828947.96498202,4790410.70517555,4653483.83128645,4765096.66834854,4695769.58689784,4779295.78357677,1686223235.419284
9663.0,2,4746641.62220073,4697875.25026048,4827522.45577953,4788959.68613282,4651990.7775522,4763571.51564017,4694237.29621052,4777786.7029591,1686223235.419306
9664.0,2,4746352.53676681,4697560.88446711,4827222.40699833,4788695.33175164,4651767.42492067,4763379.21646324,4694092.40793207,4777586.12348393,1686223235.419329
9665.0,2,4745833.81462808,4697055.99540062,4826693.94400837,4788129.05052356,4651171.01470386,4762761.81626229,4693401.49015654,4776982.18416279,1686223235.419352
9666.0,2,4745670.49552259,4696840.926453,4826486.39947495,4787963.61696028,4651032.27946665,4762645.87666947,4693302.77728802,4776856.67719792,1686223235.419376
9667.0,2,4745629.66750258,4696830.13939218,4826458.53084901,4787908.31028525,4650956.44948035,4762546.65437656,4693150.96111978,4776765.98086423,1686223235.4194
9668.0,2,4745302.56273788,4696480.00094639,4826101.79694415,4787561.2742588,4650626.75512968,4762225.6482449,4692840.2491098,4776438.90489806,1686223235.419427
9669.0,2,4745811.93680139,4696993.36604621,4826607.35755554,4788051.21866977,4651118.48662405,4762705.60904223,4693332.4755834,4776938.20585359,1686223235.419456
9670.0,2,4748574.19354658,4699732.6092134,4829345.16203168,4790818.12179749,4653904.82751322,4765515.97439118,4696214.23890001,4779802.07705703,1686223235.419484
9671.0,2,4746489.80952169,4697654.51903735,4827283.02866755,4788770.59419337,4651853.45791325,4763458.2074016,4694171.98607794,4777731.84455492,1686223235.419548
9672.0,2,4744040.91741035,4695220.59050138,4824847.54804624,4786363.87735348,4649437.83287544,4761020.26106657,4691671.4651145,4775236.28845338,1686223235.419579
9673.0,2,4745166.10125696,4696363.10631775,4825985.61434228,4787472.23264933,4650560.98811276,4762146.5983012,4692782.54992301,4776379.83426962,1686223235.419621
9674.0,2,4745265.63812615,4696449.72353614,4826110.8993753,4787549.80429665,4650616.69990253,4762187.90314806,4692801.4223867,4776428.76545198,1686223235.419653
9675.0,2,4745658.20424171,4696831.38595935,4826503.23787127,4787939.9610046,4651007.80992593,4762565.69479363,4693165.48389985,4776797.87434564,1686223235.419687
9676.0,2,4745580.81330991,4696782.770376,4826422.57243048,4787855.8210393,4650929.13207025,4762489.68312382,4693077.45741645,4776714.26474115,1686223235.419721
9677.0,2,4744622.41492689,4695815.64401845,4825445.30868379,4786896.36784075,4649979.95878679,4761533.77285881,4692148.13785791,4775725.37389997,1686223235.419759
9678.0,2,4746498.79758359,4697695.27554741,4827315.44965444,4788768.78862433,4651865.78811539,4763424.27275594,4694057.74713291,4777642.47795951,1686223235.419797
9679.0,2,4746125.54911772,4697318.07890069,4826899.7841573,4788360.62110308,4651435.38587574,4763008.7233632,4693676.55385437,4777254.03138557,1686223235.419836
9680.0,2,4747201.79323529,4698362.47510361,4827931.79503414,4789438.82537329,4652532.85612582,4764118.69870517,4694860.73682076,4778386.38541379,1686223235.419875
9681.0,2,4745995.12690708,4697172.16373493,4826747.46358767,4788236.20135716,4651329.92849957,4762898.14239496,4693614.20269574,4777165.69456743,1686223235.466801
9682.0,2,4745394.61501571,4696555.36909701,4826149.01301018,4787620.68119651,4650710.00806018,4762280.76708279,4692973.55430409,4776537.50617911,1686223235.466827
9683.0,2,4745707.23576154,4696869.83318454,4826425.23000117,4787903.61027022,4650988.24487257,4762594.21547397,4693325.59210052,4776857.57861959,1686223235.466845
9684.0,2,4745667.49106045,4696892.38247818,4826428.73335955,4787877.55577308,4650961.859417,4762556.2848111,4693281.15707419,4776821.27122471,1686223235.466866
9685.0,2,4745496.51419866,4696747.39549107,4826313.99355753,4787726.96613556,4650786.89375691,4762354.82420664,4693036.05170555,4776625.65713507,1686223235.466887
9686.0,2,4745838.1684128,4697075.50390511,4826657.55448415,4788095.77409679,4651168.03256622,4762732.16421291,4693411.71445688,4776979.73540424,1686223235.466909
9687.0,2,4746342.07236642,4697584.50685341,4827185.19220459,4788620.62654568,4651677.01190672,4763219.71755191,4693854.2468228,4777474.58352438,1686223235.466964
9688.0,2,4745769.97418083,4696981.3865724,4826594.20221694,4788061.84163037,4651139.33807747,4762697.70846667,4693406.40941203,4776943.07186823,1686223235.466989
9689.0,2,4745383.54691314,4696610.87211945,4826267.87287127,4787711.92984368,4650777.31942306,4762306.5482668,4692962.4584733,4776544.97520907,1686223235.467013
9690.0,2,4746088.14786138,4697301.46620665,4826959.03001064,4788413.59479817,4651495.76698811,4763022.04395857,4693666.41211044,4777268.28101171,1686223235.467039
9691.0,2,4745818.92749808,4697051.94728205,4826647.64258813,4788091.31619148,4651164.84670317,4762703.58485349,4693371.06628193,4776958.57956675,1686223235.467066
9692.0,2,4745603.09098741,4696843.09093419,4826430.32847379,4787843.75455696,4650904.3978254,4762429.21618693,4693071.70375848,4776690.00766509,1686223235.467094
9693.0,2,4745836.15450734,4697031.23366657,4826629.07625664,4788085.18818105,4651160.33766637,4762683.54590355,4693381.89839789,4776941.76276471,1686223235.467135
9694.0,2,4745687.84024084,4696868.71547115,4826450.8635071,4787934.25657893,4651023.59397941,4762553.87671336,4693264.98884344,4776812.92791928,1686223235.467164
9695.0,2,4745752.60923535,4696898.46491979,4826489.45906085,4787984.97770573,4651071.83031706,4762604.48564011,4693300.00315243,4776882.54135967,1686223235.4672
9696.0,2,4745891.88013571,4697014.18415073,4826653.02155832,4788159.73757974,4651262.45921883,4762807.76762209,4693534.19297843,4777088.59256959,1686223235.467232
9697.0,2,4746182.23500687,4697334.53214511,4826974.93387983,4788472.08786406,4651577.70267771,4763131.73272608,4693878.29319047,4777411.57921954,1686223235.467263
9698.0,2,4745727.43691282,4696932.13516934,4826565.10118932,4788054.87872201,4651154.79200001,4762695.71375209,4693426.28789138,4776945.76132481,1686223235.467296
9699.0,2,4745710.10400748,4696947.98216584,4826575.90614443,4788054.64493921,4651132.67508932,4762656.74824883,4693354.54409095,4776883.9308462,1686223235.467329
9700.0,2,4745859.79746369,4697094.82653246,4826701.79632392,4788176.44205703,4651272.30236954,4762792.56426279,4693522.38893333,4777021.03058008,1686223235.467364
9701.0,2,4745645.23196717,4696882.95600693,4826482.25141405,4787912.34388101,4650971.16495614,4762467.95477461,4693155.60415901,4776756.65486835,1686223235.467401
9702.0,2,4745888.10632754,4697082.35144736,4826673.76200124,4788148.517444,4651243.75505039,4762752.94335493,4693494.96876703,4777035.1065662,1686223235.46809
9703.0,2,4745534.09442388,4696751.25724239,4826326.47481897,4787781.50902738,4650866.3730487,4762357.28414498,4693037.33143518,4776652.22585045,1686223235.468147
9704.0,2,4745816.87126147,4697013.20491684,4826613.50672121,4788102.02939386,4651190.41961844,4762697.13492468,4693407.36935955,4776978.80817461,1686223235.468186
9705.0,2,4745805.48721577,4697024.95315082,4826603.58297527,4788103.0945867,4651192.87501662,4762710.54950232,4693440.16339061,4776985.94161894,1686223235.468233
9706.0,2,4745171.2047206,4696415.96715146,4825974.32968334,4787442.10064251,4650511.20766993,4762020.24773097,4692693.93364049,4776305.2996621,1686223235.468295
9707.0,2,4744084.83491744,4695333.15699859,4824915.38590235,4786351.30615938,4649395.2208047,4760869.65449132,4691476.56204651,4775140.57476178,1686223235.512607
9708.0,2,4746447.76732686,4697638.40153879,4827245.39647076,4788728.63892178,4651815.79112004,4763294.63942383,4693963.34435068,4777588.19079881,1686223235.512633
9709.0,2,4746325.98000314,4697508.27296522,4827113.45777321,4788594.34341576,4651690.33356212,4763157.53080445,4693833.45105942,4777490.25342169,1686223235.512652
9710.0,2,4745125.15444507,4696317.13450341,4825896.01024267,4787352.78527313,4650431.80120571,4761906.37670592,4692569.10445395,4776243.93566097,1686223235.512672
9711.0,2,4746258.88899042,4697411.15817386,4827003.57714744,4788472.73077171,4651552.36331301,4763025.76264828,4693734.61021383,4777395.74074274,1686223235.512693
9712.0,2,4746337.80378099,4697495.98243926,4827088.06773149,4788569.56419504,4651662.0756248,4763145.21169151,4693885.78289429,4777521.6912848,1686223235.512746
9713.0,2,4745796.75420677,4696981.99334626,4826588.03264491,4788054.24257069,4651116.21340697,4762579.6324059,4693260.89376267,4776953.14638781,1686223235.512769
9714.0,2,4745881.64719384,4697078.76691212,4826675.55799789,4788154.35515937,4651223.17677823,4762675.89199006,4693330.64350558,4777037.09721806,1686223235.512793
9715.0,2,4745713.70385583,4696910.94382292,4826478.60036888,4787969.36260077,4651039.81465894,4762500.16621814,4693179.47354105,4776844.55942823,1686223235.512815
9716.0,2,4746152.85036965,4697352.04122891,4826908.98135233,4788395.91465073,4651464.57592876,4762932.08938394,4693603.29495556,4777270.40536813,1686223235.512839
9717.0,2,4747062.64874552,4698232.7276315,4827785.676806,4789307.99213009,4652392.23575416,4763877.03494744,4694613.83016583,4778224.9975777,1686223235.512865
9718.0,2,4745399.72891635,4696614.73022937,4826117.07002611,4787625.55303559,4650697.49413021,4762173.59010853,4692888.31073594,4776519.72416184,1686223235.512895
9719.0,2,4745479.4414883,4696682.68943586,4826209.40310569,4787687.09669549,4650746.21294833,4762187.37458824,4692903.4231016,4776558.61331627,1686223235.512934
9720.0,2,4746519.5510542,4697716.43853329,4827297.63166543,4788793.28177228,4651869.03502752,4763308.14551722,4694074.80453658,4777678.87064741,1686223235.512965
9721.0,2,4745516.7529912,4696752.71305334,4826373.8635291,4787813.75314342,4650886.88241126,4762306.71082382,4693020.00757361,4776658.8110725,1686223235.512995
9722.0,2,4745347.13013131,4696604.20328901,4826189.10974063,4787624.5767099,4650678.67923455,4762073.16347272,4692718.04275715,4776438.32333661,1686223235.513029
9723.0,2,4745750.43878413,4696975.63501861,4826532.49319421,4788011.02174939,4651070.96903851,4762461.83305206,4693136.24484424,4776837.98998664,1686223235.513062
9724.0,2,4745843.74298501,4697051.91016824,4826614.69000901,4788100.76419464,4651167.45128795,4762580.02732942,4693281.57895984,4776941.9790884,1686223235.513098
9725.0,2,4745740.30508264,4696975.59031252,4826543.12111069,4788031.6123126,4651092.95793776,4762474.74239772,4693118.76735652,4776840.25445277,1686223235.513134
9726.0,2,4745850.24314965,4697097.28068073,4826652.98156847,4788199.62031184,4651289.40335207,4762663.20924984,4693299.14960907,4776992.56914729,1686223235.513169
9727.0,2,4746211.98883361,4697452.90072778,4826998.17941098,4788508.16040995,4651597.08425589,4762983.27285509,4693618.76452903,4777348.82457646,1686223235.513206
9728.0,2,4745771.22431619,4696994.78361423,4826603.19555104,4788066.6250389,4651166.18569702,4762570.99644149,4693244.86969826,4776925.76100648,1686223235.513244
9729.0,2,4745650.74704135,4696853.51435647,4826510.61307071,4787966.67524294,4651049.39333145,4762437.52920854,4693109.9658084,4776792.64786765,1686223235.558643
9730.0,2,4745916.33665926,4697107.72772778,4826749.9082875,4788239.64880411,4651341.83598733,4762721.05831661,4693393.18321686,4777063.74940431,1686223235.558666
9731.0,2,4745604.38523818,4696813.20085265,4826412.24480906,4787859.99475643,4650913.1152972,4762274.8808902,4692919.74799307,4776671.70063457,1686223235.558682
9732.0,2,4745832.00315767,4697011.53800009,4826621.52831297,4788114.30494448,4651186.78464036,4762562.26029748,4693268.20224852,4776927.60888478,1686223235.558699
9733.0,2,4745725.65533491,4696935.17228375,4826495.13289955,4787941.14269445,4651010.09111521,4762415.42514807,4693132.18318488,4776795.33795924,1686223235.558716
9734.0,2,4745637.44636711,4696880.23544028,4826408.01504704,4787841.79252208,4650902.15964089,4762288.30230112,4692945.61345259,4776683.79721216,1686223235.558735
9735.0,2,4745851.70578303,4697091.09042221,4826632.98679538,4788055.3015987,4651109.15423396,4762489.12492933,4693153.15218839,4776899.77806478,1686223235.558754
9736.0,2,4745870.01031026,4697079.70465892,4826670.12806772,4788104.66013685,4651168.24449612,4762567.73372178,4693289.00275298,4776957.81264072,1686223235.558774
9737.0,2,4745842.98151945,4697048.56451079,4826659.87008265,4788079.17903625,4651111.19835676,4762478.73931813,4693155.19094283,4776902.34064582,1686223235.558795
9738.0,2,4745743.77562471,4696925.79300283,4826517.58832447,4787976.53634772,4651008.00744916,4762347.91841665,4692996.30547646,4776786.9456419,1686223235.558817
9739.0,2,4745870.35680173,4697054.94100321,4826599.66757754,4788057.22728604,4651089.45440729,4762429.93688334,4693102.58250576,4776898.3819071,1686223235.558841
9740.0,2,4745957.35910729,4697153.56067325,4826697.76135269,4788171.57928536,4651212.64857004,4762551.4842843,4693258.24720507,4777011.0220574,1686223235.558874
9741.0,2,4745795.17986274,4697020.01459211,4826541.96097904,4788033.40506193,4651081.32347533,4762390.27697656,4693077.64299053,4776844.10857153,1686223235.558899
9742.0,2,4745880.4727661,4697099.45893151,4826635.53214388,4788145.01461187,4651218.9156248,4762537.70788132,4693255.58423077,4776972.12821681,1686223235.558924
9743.0,2,4745738.77744346,4696952.54386294,4826530.33097728,4788033.51571904,4651107.50064299,4762419.20987478,4693115.2857602,4776835.57309043,1686223235.558949
9744.0,2,4745805.52332357,4697012.55850627,4826577.52902622,4788080.36894156,4651154.54521712,4762479.09775773,4693168.58332349,4776896.9216784,1686223235.558975
9745.0,2,4745796.06166677,4697014.31221801,4826570.50628445,4788053.83379981,4651120.13949462,4762459.36447673,4693167.00446841,4776862.1256105,1686223235.559002
9746.0,2,4745772.78635105,4697018.92110042,4826546.10951761,4788000.46197043,4651055.13682071,4762397.06542372,4693054.86563634,4776801.78306479,1686223235.561985
9747.0,2,4745976.63211754,4697212.0471573,4826778.4686184,4788267.45747867,4651330.8899515,4762682.76657801,4693357.20775904,4777038.71238382,1686223235.562019
9748.0,2,4745735.99275998,4696986.5048347,4826562.42183041,4788072.17745072,4651146.90730908,4762496.83992165,4693161.5610081,4776824.0121348,1686223235.562431
9749.0,2,4745705.8393182,4696945.1330884,4826488.32507201,4787961.69346374,4651000.96275025,4762329.75617575,4693000.05587942,4776740.24200795,1686223235.605998
9750.0,2,4745720.82671108,4696953.87353476,4826476.28652751,4787951.5126104,4650986.61625008,4762286.01484512,4692915.36391785,4776740.73991831,1686223235.606018
9751.0,2,4745809.25937887,4697033.82339192,4826559.03568412,4788046.55223787,4651074.99981615,4762364.20752183,4693019.65675621,4776842.83968082,1686223235.606033
9752.0,2,4745667.56803411,4696923.27847203,4826433.5648052,4787905.51960201,4650934.28941031,4762214.25355254,4692834.54858706,4776685.25624584,1686223235.606049
9753.0,2,4745849.51367335,4697122.31903835,4826643.88156148,4788099.26017239,4651125.88600771,4762395.20669883,4693012.47754288,4776850.97893469,1686223235.606064
9754.0,2,4745963.8461666,4697210.10290716,4826769.61741777,4788264.89913934,4651321.02113889,4762620.88467232,4693300.66075975,4777019.80990306,1686223235.606082
9755.0,2,4745716.89234886,4696930.11425031,4826493.81689686,4787998.94921174,4651053.64295489,4762363.14188178,4693035.20349476,4776767.75696689,1686223235.606099
9756.0,2,4745811.98810057,4697008.53827175,4826567.87958522,4788081.97653101,4651151.22295656,4762462.88128387,4693117.72337344,4776884.26259871,1686223235.606117
9757.0,2,4745931.32664136,4697128.46511704,4826670.50965516,4788190.33226607,4651262.37839492,4762569.37532447,4693270.24225092,4777025.65285944,1686223235.606136
9758.0,2,4745885.5748226,4697111.14956727,4826624.55749406,4788131.44869435,4651192.88180758,4762503.22099064,4693208.58560567,4776977.38842057,1686223235.606156
9759.0,2,4745786.69939459,4697016.49332347,4826539.09275106,4788031.98507261,4651100.88748359,4762401.97150101,4693096.69744641,4776873.67279285,1686223235.606177
9760.0,2,4745973.72526712,4697186.16870986,4826730.83081041,4788235.6544934,4651316.97020715,4762620.69049938,4693340.81424269,4777084.74311196,1686223235.606198
9761.0,2,4745869.59761358,4697063.73023284,4826627.78952552,4788145.42771179,4651244.18583443,4762538.78164866,4693268.10008642,4777000.68742248,1686223235.606221
9762.0,2,4745834.53420136,4697029.26357858,4826566.45958129,4788082.44906526,4651194.31384887,4762488.74064432,4693212.88815294,4776952.61154552,1686223235.606244
9763.0,2,4745844.68473135,4697030.083836,4826557.70879201,4788060.25208796,4651170.75317375,4762456.28706466,4693187.71915841,4776955.6866159,1686223235.606268
9764.0,2,4745727.54172803,4696940.93595686,4826452.39561538,4787926.87422832,4651024.81084647,4762307.05317966,4693009.5860047,4776807.49809686,1686223235.606292
9765.0,2,4745775.71369771,4697022.6665404,4826533.19871914,4787977.92350575,4651033.64430507,4762294.64562202,4692948.74199267,4776810.94230443,1686223235.606316
9766.0,2,4745786.0695069,4697043.02518774,4826567.89454569,4788039.01502068,4651106.94301407,4762358.28435679,4693017.19573755,4776812.04438249,1686223235.606345
9767.0,2,4745691.10355076,4696985.64749175,4826494.65763969,4787968.01034307,4651029.81018521,4762265.19464101,4692912.71733223,4776677.72021222,1686223235.606377
9768.0,2,4745792.90055013,4697108.54853656,4826479.29500452,4788067.11299978,4651130.76241457,4762334.03497284,4692936.22136376,4776721.39475798,1686223235.606403
9769.0,2,4745892.72285345,4697122.81283452,4826415.87375337,4788122.06276545,4651217.53416599,4762419.51949368,4693046.90380446,4776829.75229742,1686223235.60643
9770.0,2,4745823.16667657,4697003.56665398,4826362.90946376,4788013.31015751,4651139.63452176,4762353.34353612,4692957.48733852,4776813.28023085,1686223235.606472
9771.0,2,4745935.328321,4697084.35535898,4826509.36355733,4788088.51294551,4651228.43015712,4762450.01561642,4693077.94897231,4776981.70593648,1686223235.606502
9772.0,2,4745849.34313687,4697022.64780726,4826598.78865783,4788066.93205759,4651183.72978756,4762423.02615065,4693058.08558631,4776972.45754638,1686223235.606548
9773.0,2,4745750.33207432,4696912.14620218,4826558.4678399,4788013.81107292,4651103.88689386,4762366.17119396,4693045.57896113,4776911.74629223,1686223235.606582
9774.0,2,4745628.4323433,4696851.00614496,4826477.5547365,4787889.32511749,4650952.69962214,4762210.62687096,4692853.03239998,4776761.0599282,1686223235.606616
9775.0,2,4745858.20764684,4697060.24100654,4826668.53939612,4788108.18756916,4651188.14868838,4762437.83373307,4693109.4251338,4776989.57422053,1686223235.652553
9776.0,2,4745716.00109591,4696931.5319011,4826490.03444645,4787944.08018064,4651034.46464911,4762299.74929592,4692973.65193065,4776845.89398335,1686223235.652602
9777.0,2,4745734.79307632,4696946.94302359,4826468.17558341,4787917.95805648,4651000.34248834,4762256.11297033,4692918.13471717,4776844.01125654,1686223235.652622
9778.0,2,4745782.9646555,4696986.67201787,4826600.47778029,4787996.67065831,4651091.32686218,4762347.50607532,4693022.49545027,4776941.26767616,1686223235.652642
9779.0,2,4745718.22197545,4696956.193554,4826607.67595182,4787963.75386805,4651049.84104091,4762308.46895342,4692998.28167708,4776877.73978188,1686223235.652664
9780.0,2,4745667.42521518,4696963.13497979,4826557.89810541,4787916.88880249,4650973.08972723,4762208.46972536,4692900.98286714,4776773.73269119,1686223235.652686
9781.0,2,4745808.14129164,4697099.79174531,4826652.27051144,4788058.49361012,4651093.19211308,4762304.70631772,4693023.48722387,4776866.17358488,1686223235.652707
9782.0,2,4745715.42910533,4696983.19220224,4826465.18751489,4787940.27157184,4650997.83348704,4762210.81844069,4692947.09534644,4776751.60732403,1686223235.65273
9783.0,2,4745684.34368422,4696945.63933898,4826405.08853285,4787921.56206162,4650985.8692607,4762168.62557833,4692839.84451962,4776704.03737353,1686223235.652754
9784.0,2,4745884.44322418,4697127.97594929,4826615.62226106,4788196.98627548,4651318.4045285,4762495.09591503,4693197.6440402,4776986.19904744,1686223235.652778
9785.0,2,4745840.25707768,4697089.96765958,4826573.71131882,4788098.20933612,4651211.7568662,4762429.9815515,4693161.93648129,4776945.99590919,1686223235.652805
9786.0,2,4745686.55570712,4696931.92480045,4826462.04536932,4787974.48157532,4651077.0646955,4762299.45910551,4693036.47080744,4776814.05000755,1686223235.652832
9787.0,2,4745773.97403586,4697000.30744038,4826526.19409431,4788007.86076055,4651089.81535032,4762306.8078648,4693023.34069689,4776859.41157899,1686223235.652858
9788.0,2,4745759.18943831,4696960.02502152,4826524.58497308,4787971.1628846,4651036.45010022,4762248.40287266,4692956.75840693,4776828.90532395,1686223235.652886
9789.0,2,4745839.58497122,4697038.52899231,4826604.5802787,4788034.88707378,4651083.26154045,4762285.35269648,4692995.37156005,4776881.36504584,1686223235.652914
9790.0,2,4744832.30261715,4696086.93584455,4825643.89776844,4787084.31188275,4650129.04485391,4761317.65906324,4691996.84369499,4775862.27408026,1686223235.652943
9791.0,2,4745309.69355023,4696579.8050927,4826118.74046278,4787571.00413342,4650615.78906626,4761769.93943217,4692423.27028265,4776299.08646264,1686223235.652973
9792.0,2,4746347.41651244,4697603.79443714,4827128.55622629,4788625.73053754,4651704.83737853,4762856.46020735,4693508.9799802,4777396.99129466,1686223235.653004
9793.0,2,4746047.3537231,4697269.232916,4826771.60414971,4788281.44153434,4651376.26448132,4762556.04563531,4693261.07339777,4777093.24840527,1686223235.653698
9794.0,2,4745444.25665298,4696683.87616974,4826167.4020846,4787626.68929105,4650698.35355131,4761873.52288735,4692590.01802785,4776434.59775154,1686223235.653736
9795.0,2,4745843.42982222,4697059.74324764,4826565.02545287,4788029.19962386,4651062.11732548,4762166.05782444,4692837.08211822,4776733.74986178,1686223235.653772
9796.0,2,4746080.23857412,4697254.24207685,4826766.88862289,4788305.08822805,4651416.48473949,4762594.2083722,4693282.06554993,4777124.10755566,1686223235.653819
9797.0,2,4745846.56202238,4697079.13507027,4826583.31670703,4788068.1920548,4651148.71900014,4762333.30005714,4693027.49564936,4776873.96813777,1686223235.653861
9798.0,2,4745659.48260775,4696941.91169091,4826449.60151315,4787914.77450111,4650984.7713747,4762175.3040655,4692849.78279282,4776719.86259536,1686223235.653921
9799.0,2,4745741.91582569,4697005.85953842,4826528.37524113,4787987.29136933,4651039.27260135,4762204.28912064,4692891.71264109,4776767.95150154,1686223235.69928
9800.0,2,4746328.93682609,4697556.51783809,4827067.3596434,4788554.8228899,4651630.60069241,4762815.69586563,4693548.70730766,4777379.40620931,1686223235.699306
9801.0,2,4746097.10645572,4697328.1130598,4826824.79414526,4788314.00352697,4651386.48333519,4762579.67212728,4693339.15747697,4777147.55385734,1686223235.699326
9802.0,2,4745168.58565783,4696415.47261783,4825911.39065562,4787406.20429433,4650476.60086944,4761660.53733051,4692378.49671055,4776204.43081028,1686223235.699346
9803.0,2,4745484.02343435,4696732.6711304,4826198.32338271,4787665.9130398,4650728.54327051,4761883.19089412,4692524.58070786,4776454.99796146,1686223235.699367
9804.0,2,4745978.26879433,4697200.69062281,4826703.86738713,4788220.94921,4651316.17854602,4762489.40740124,4693092.14746099,4777029.18421545,1686223235.699391
9805.0,2,4745792.30786017,4697019.58671158,4826517.90886259,4788052.16241755,4651174.89507461,4762390.09384531,4693044.65173911,4776915.91733143,1686223235.699413
9806.0,2,4745500.56053826,4696785.12835394,4826266.41991248,4787713.31037427,4650776.51388378,4761970.2189609,4692605.24658299,4776537.00139163,1686223235.699436
9807.0,2,4745921.79820376,4697161.68044088,4826681.06253833,4788188.32746831,4651264.48995577,4762450.89168603,4693117.30452157,4776990.03172694,1686223235.69946
9808.0,2,4745777.75543925,4697043.9048132,4826550.70989148,4788045.7351093,4651131.98243555,4762340.68114472,4693046.53346463,4776855.0477848,1686223235.699486
9809.0,2,4745827.14710958,4697116.27441039,4826604.97331362,4788069.48008745,4651129.24669728,4762336.01327785,4693025.53266835,4776860.88943292,1686223235.699513
9810.0,2,4746026.77692076,4697319.65582313,4826817.55341281,4788297.57469536,4651358.03467251,4762554.00576631,4693256.20191323,4777079.04077383,1686223235.699541
9811.0,2,4745809.61505846,4697101.03307929,4826614.46387524,4788080.22934016,4651122.78300533,4762290.91051438,4692991.88846824,4776824.57603034,1686223235.699572
